0,1,2
0.6404572512293986,0.5060733364135049,0.0
0.958371893227548,0.326524249257999,0.0
0.001804732576203,0.937528419153396,1.0
0.3651632775247004,0.572938834797043,1.0
0.2148363545434133,0.3150198977281658,1.0
0.9458917972886084,0.2598308306809905,0.0
0.6818739092898665,0.2888727496786015,0.0
0.9741822168211178,0.3067428033263248,0.0
0.6276655664572992,0.5234498731253403,0.0
0.2775631774212367,0.3409427820502163,1.0
0.6095170137631768,0.9596986695864596,1.0
0.2475204926605408,0.096251280841407,0.0
0.8792351228726899,0.4721357106740337,0.0
0.5153632071682391,0.0242070070660941,0.0
0.869726888281109,0.3076492241387183,0.0
0.3354569813547193,0.1854603393596263,0.0
0.9168330601801352,0.9260420981028952,1.0
0.8456741519620407,0.3037791753404153,0.0
0.8449526984113587,0.6125980961229083,0.0
0.4302204670270131,0.5767711905653019,1.0
0.1295223412822317,0.8992074337693556,1.0
0.5668534753603068,0.4474010086857375,0.0
0.4203172215047794,0.1813182084497028,0.0
0.8387476846362443,0.7107228932928895,0.0
0.6995630803779447,0.233203838382857,0.0
0.1838969929760533,0.8552676372679126,1.0
0.3115488527497531,0.6427491126513347,1.0
0.9228573619548928,0.6736170786282366,0.0
0.0432851017740372,0.2789691897528641,1.0
0.57918377136758,0.8033305561262671,1.0
0.7447249629056241,0.0352485033752946,0.0
0.70302763697238,0.4450354889994733,0.0
0.6222000533028826,0.7409772656545862,1.0
0.750756212697668,0.1885959604639744,0.0
0.7667956344691008,0.3526188159994292,0.0
0.9978789311177731,0.0466385185007393,0.0
0.3137680101697505,0.6821419636024737,1.0
0.3057038053165004,0.3727848613396629,1.0
0.0362913170571526,0.536854354086717,1.0
0.7089989300336097,0.732866765428007,1.0
0.4429298905047831,0.3469503530643891,0.0
0.3235417492832372,0.3430844307971428,1.0
0.243677765605157,0.2006904741983003,0.0
0.0135456110226853,0.7074207999845789,1.0
0.5244005477446037,0.0707932046486623,0.0
0.0145825998171165,0.1138166923771413,1.0
0.7609179748268645,0.5473674707707584,0.0
0.8067552703083085,0.0390261389569435,0.0
0.7672837309067763,0.9760530094266398,1.0
0.5136276669491178,0.8865603689193322,1.0
0.8138795012573079,0.6367718539159849,0.0
0.5947110975761735,0.4542991729970334,0.0
0.6407799049887071,0.68705465504599,1.0
0.4577667396068889,0.1852755404142028,0.0
0.3696221395439842,0.1974968688000704,0.0
0.7825158114396374,0.1126918351434915,0.0
0.8206932392026476,0.1686307846890239,0.0
0.7794237872481408,0.130037050068781,0.0
0.6493170876968216,0.5068959483825518,0.0
0.9858513430454202,0.0483125530339657,0.0
0.4454039408252881,0.7105908791342034,1.0
