0,1,2
0.8499939540186974,0.8522351544480748,1.0
0.7332596773843796,0.0989902666049307,0.0
0.9387502315137312,0.2039253004679705,0.0
0.1213937042039433,0.6759376544514191,1.0
0.6850990668981864,0.5419752816959061,0.0
0.3257948987524407,0.0633441203441839,0.0
0.9029065227362092,0.3062394390978754,0.0
0.4476881537624099,0.7412576844085025,1.0
0.8678633593550694,0.973225530611635,1.0
0.432478079670598,0.5989306228910182,1.0
0.98035209845677,0.568199308267123,0.0
0.8413829209485528,0.5431111651167568,0.0
0.0523464066290649,0.5068703435150854,1.0
0.4874601653574778,0.4086465939838232,0.0
0.3351503220818718,0.6196063230337473,1.0
0.1015020075466071,0.7127375349269719,1.0
0.3221400294940945,0.151141812172006,0.0
0.783957427315412,0.784433623722178,1.0
0.6814201114919527,0.4583255914296976,0.0
0.2896147904987979,0.8930666943694623,1.0
0.3833218818833238,0.9193350228469768,1.0
0.9341710780393248,0.8397319871409704,0.0
0.8499226627963311,0.4219730531984861,0.0
0.1869922570622583,0.8969156232041529,1.0
0.6841513491840596,0.5104934731648807,0.0
0.6917352568729298,0.1540256135739679,0.0
0.4597324753726985,0.3784713519877262,0.0
0.3469154908281456,0.1660808736822779,0.0
0.645676695490831,0.8756350354859564,1.0
0.6728225723324612,0.7537802683444981,1.0
0.2291678094538687,0.5447052979599163,1.0
0.9485270408648456,0.0774682433907733,0.0
0.2191215976457206,0.0987737381707747,0.0
0.8822568608201454,0.5692227730626402,0.0
0.9412432256969208,0.905277886915622,0.0
0.8181498348191266,0.2013213748280273,0.0
0.2621180921718794,0.9293646091676382,1.0
0.3752496618610248,0.8986747142722342,1.0
0.2654568436355151,0.680174749415916,1.0
0.7991559053257254,0.910184115909332,1.0
0.5331725111593142,0.1255555210057589,0.0
0.8808931994079165,0.0495063587847902,0.0
0.4837615849645321,0.6098221611969238,1.0
0.8623559861307546,0.6825385116164646,0.0
0.9673766413148094,0.6216249169138522,0.0
0.8137256412182226,0.071294431619675,0.0
0.1345061807438956,0.7965597795741809,1.0
0.6830765532549801,0.984246695130116,1.0
0.3660073675195652,0.8913854054115312,1.0
0.2779951842754403,0.4404281257680532,1.0
0.5527900021800654,0.7156843454817278,1.0
0.9121479838153072,0.3709820485541963,0.0
0.131903116895801,0.9905021837527512,1.0
0.8123270747896157,0.5405882096243112,0.0
0.5970945186109516,0.6155394755412811,1.0
0.8621448206201647,0.2565460113750366,0.0
0.9134514668238264,0.2784676942768074,0.0
0.8929860764867409,0.8751861762993514,0.0
0.1942014688294207,0.3156742050284262,1.0
0.2567451083545213,0.330035090698703,1.0
0.9495326109448976,0.9491692899587624,0.0
0.407267717651072,0.1862964352025726,0.0
0.2939345613181587,0.9806367924822268,1.0
0.6503057025396171,0.5340814940157238,0.0
0.5392129863996015,0.9070733039633316,1.0
0.3143784714753719,0.4727179025884258,1.0
0.803000475710901,0.9275310595702988,1.0
0.4770706981825484,0.1842399772251546,0.0
0.2449890349710577,0.4098739897003403,1.0
0.0037414262636119,0.4806336674180707,1.0
0.4643110758835646,0.739000251627529,1.0
0.200437276245346,0.3961056163778713,1.0
0.0113490343852685,0.708056499940969,1.0
0.457925672520447,0.9539597877880412,1.0
0.4267546224825721,0.5397731347621364,1.0
0.3485634233842725,0.0186485707812547,0.0
0.3782378733782973,0.0412280356160367,0.0
0.4571941654746199,0.0159179369951785,0.0
0.7585919696053505,0.279607683146209,0.0
0.060437952851215,0.7480331527241946,1.0
0.7001089463960639,0.8938028927428352,1.0
0.5006930216312472,0.7619224509596947,1.0
0.3492479294733319,0.6925614086796124,1.0
0.6210015449657124,0.4372753362673991,0.0
0.1873014132869251,0.456802383967948,1.0
0.4665148628249572,0.0774994226697136,0.0
0.4625029676563533,0.8965082753220086,1.0
0.0397398111605502,0.6270551405217363,1.0
0.3768508152184833,0.8959468181768486,1.0
0.5482063591194272,0.3268066201279819,0.0
0.1763837852354951,0.7347418865609366,1.0
0.3804980904313669,0.5288115709298133,1.0
0.0034784256475683,0.1167916179470489,1.0
0.6834298879630247,0.97438130527587,1.0
0.9045941565573647,0.3060516110128196,0.0
0.1018422307691726,0.829951462353004,1.0
0.3510905530977949,0.311445057938578,0.0
0.0167044169897224,0.7287637779876776,1.0
0.910034402746465,0.4627653975042384,0.0
0.3864682693392679,0.4754592822771802,1.0
0.0167771919967102,0.9438145722791516,1.0
0.9351303802927284,0.8797688329308174,0.0
0.654901129374241,0.7713966487171264,1.0
0.2044568887649039,0.4944121317036769,1.0
0.1921230596710262,0.7679918992212668,1.0
0.7760400653827682,0.1790766224312721,0.0
0.6728032481764218,0.8385694207827397,1.0
0.2255607982953165,0.3771442805098438,1.0
0.2064250873895198,0.8724232057243413,1.0
0.1779910945065324,0.3027129274553741,1.0
0.2688766335034079,0.4355907153823731,1.0
0.3504927768058741,0.5285076756508441,1.0
0.3681415645352035,0.6259992211899353,1.0
0.4426191050464652,0.6539486422718618,1.0
0.7317275820473664,0.3147316791167134,0.0
0.8506988214684498,0.636268828895403,0.0
0.943695627452194,0.0735876810688185,0.0
0.5365307879324225,0.635110951793929,1.0
0.9966699553477228,0.4942334249464148,0.0
0.033725173328596,0.3974295077975027,1.0
0.5755034402386368,0.1816346612583732,0.0
0.0334944953309035,0.3943221096682096,1.0
0.1392702815577184,0.3002599281507114,1.0
0.0126944045208642,0.1188810264878861,1.0
0.3040126036317374,0.6095348646887269,1.0
0.7781680607535224,0.7456264894265232,0.0
0.0304491086003375,0.933804031371121,1.0
0.199230677890097,0.596917244895102,1.0
0.7563237268408486,0.4581187981846393,0.0
0.9942585211490949,0.4298517901910793,0.0
0.8602572514458264,0.9433973394290508,1.0
0.6099617516569129,0.4028871842602332,0.0
0.1797952024056879,0.4495075663495665,1.0
0.9261671383409984,0.9212383011641072,0.0
0.0524563834109182,0.9229551073424505,1.0
0.718218901703576,0.5074340789274959,0.0
0.9790979817100584,0.7505283719807773,0.0
0.9898567239818776,0.4561727960245736,0.0
0.9275488681538776,0.3852556266616525,0.0
0.8525031775474642,0.8239858278903377,0.0
0.8309177049291893,0.2588839318929762,0.0
0.2985872714766329,0.7307072657850785,1.0
0.2710349613139036,0.7684742907851808,1.0
0.1399105307325449,0.260745916735223,1.0
0.777888893454152,0.1924659545090489,0.0
0.7463620585374418,0.3080364964052701,0.0
0.3740668963015817,0.1635503363537522,0.0
0.9427267206857172,0.1075870170435979,0.0
0.0916164354961214,0.1959512293814023,1.0
0.809554894358046,0.5167248845769771,0.0
0.911805656079998,0.8060830870859489,0.0
0.9448690235001014,0.0572116666423349,0.0
0.991839237796564,0.0074243198825838,0.0
0.1262906784572788,0.1816409780723819,1.0
0.8009296673207907,0.277540791007385,0.0
0.2104063082331565,0.1154420127291643,0.0
0.3629968642300929,0.4391876402174423,1.0
0.9583727444632124,0.1376092281804602,0.0
0.1319902813117982,0.1562282922604128,1.0
0.3818161705483764,0.5922297948346567,1.0
0.2471595511350179,0.4449998974840938,1.0
0.5913050894229871,0.0789475515309754,0.0
0.4482181076001216,0.3767540943753777,0.0
0.843112900478811,0.0372596160717337,0.0
0.1984315646340481,0.3309372447081298,1.0
0.96777146204649,0.147453652747678,0.0
0.4253643226740128,0.0062924425718463,0.0
0.4865967137736093,0.8259182783290863,1.0
0.8307938474641456,0.8145786148579967,0.0
0.3005657999199982,0.0183504492978927,0.0
0.4004436908901075,0.6006951666429842,1.0
0.0624484576439471,0.6717535186644759,1.0
0.2292792885116968,0.6792096425595748,1.0
0.4636588994497698,0.3627625669013142,0.0
0.1610504233412446,0.10937010919921,0.0
0.1190133568785367,0.9882672870000456,1.0
0.7712454111491372,0.7541385433785699,0.0
0.6524603291183343,0.1295311472765,0.0
0.7877965117162136,0.331877578612058,0.0
0.5353245331409385,0.6091571920200479,1.0
0.5209841671387697,0.5836940156162017,1.0
0.0006494201312604,0.3305482159522823,1.0
0.8771132260765868,0.7352684510185817,0.0
0.0394240747903089,0.4083803386191955,1.0
0.3489720905362679,0.1795428210493601,0.0
0.7777759068686726,0.782489088114577,1.0
0.7328716891726852,0.2064456322436133,0.0
0.4279653451253175,0.8155782878866236,1.0
0.2819281216543053,0.5072009821568823,1.0
0.6461775336670764,0.2548808621275876,0.0
0.4529189250638722,0.0635131348023225,0.0
0.9026109713331624,0.3921856136359067,0.0
0.4552727842006052,0.612794313195554,1.0
0.490278929712717,0.951424538369176,1.0
0.3865818056674051,0.5209770036602486,1.0
0.0353836256371389,0.8286763756839379,1.0
0.5862742964839909,0.7154941769813633,1.0
0.0580164646295996,0.0543109603218163,0.0
0.760140432446795,0.7269956142919968,0.0
0.3299129893310827,0.0180884022457131,0.0
0.7005491826249755,0.5987207194318027,0.0
0.5694177714458334,0.0437585221103907,0.0
0.5610942143376896,0.2054806296685607,0.0
0.9003046987040435,0.18304178532276,0.0
0.8511245209046221,0.6521789664668812,0.0
0.6132923400635056,0.4203722525206405,0.0
0.8414260116525357,0.7178458801817386,0.0
0.5635431092167117,0.4230713982305679,0.0
0.4470518259425818,0.913532367531671,1.0
0.3576822662022964,0.1717025910298076,0.0
0.1232177426066235,0.0375304363439533,0.0
0.7243588302890998,0.3719778123932129,0.0
0.9483717123830498,0.5069991887846385,0.0
0.7991686697928801,0.5100087966754816,0.0
0.087035807942092,0.5937218570551592,1.0
0.157503594470067,0.4869518457166079,1.0
0.7172160013070789,0.8516333762466931,1.0
0.6541361076423012,0.8401810972106003,1.0
0.1904903389092441,0.0820912541440843,0.0
0.8022248671018646,0.0763257035020186,0.0
0.1138199396834772,0.630637027873298,1.0
0.968996709408677,0.1870332809666295,0.0
0.7788817123800886,0.0618767797411782,0.0
0.0894417689286665,0.1123209460305924,1.0
0.6678815531549468,0.3162143120175885,0.0
0.7379844378702375,0.2875023236615188,0.0
0.5498676131290549,0.2261580563966377,0.0
0.1525089026778651,0.1799866272454712,1.0
0.4027948174955479,0.2909176034701133,0.0
0.2450369267591997,0.5672656454613547,1.0
0.7545357248479145,0.8176937807332082,1.0
0.8858532974784814,0.7401790098630308,0.0
0.1165966964304746,0.5210281779218624,1.0
0.830967917381534,0.4477300059177664,0.0
0.4222140559645559,0.6016310551354197,1.0
0.6705255875329867,0.937565993746666,1.0
0.5186652083431873,0.4398205871621542,0.0
0.6472580491028924,0.2114650471567191,0.0
0.3127648975165686,0.747614829177545,1.0
0.7253847213222393,0.2668693523352802,0.0
0.3377100478651692,0.3339130525958417,0.0
0.4160296704330933,0.8798413881145678,1.0
0.4627706397250607,0.5672740211931807,1.0
0.2167884394713762,0.3870044494806166,1.0
0.433074236883415,0.4862377475089331,1.0
0.8446183007606924,0.9095258784573244,1.0
0.2873496399485633,0.0343917668987259,0.0
0.1511971482455878,0.7627006569285811,1.0
0.9581200760483288,0.4002220186794889,0.0
0.527800893098616,0.56808346843218,1.0
0.381587149951895,0.9158920303435096,1.0
0.4646902801395943,0.2565921253786195,0.0
0.354528352741655,0.302839341061291,0.0
0.041095134314475,0.322159570521443,1.0
0.7349238032584456,0.3788536120461174,0.0
0.9445970425396236,0.8822728110731489,0.0
0.9605549904645936,0.2867895855209321,0.0
0.4675078151460126,0.405547450298973,0.0
0.968342924498916,0.8227181719266815,0.0
0.2021996430894785,0.074234976551031,0.0
0.6674360510092023,0.5146983767487864,0.0
0.9976852221745128,0.340069568101439,0.0
0.1802634120346161,0.5099989823333203,1.0
0.5625781756644924,0.1849322403377146,0.0
0.213320155796897,0.0394128481146927,0.0
0.2320263457741637,0.3853033274476178,1.0
0.2190267533693669,0.826784471149288,1.0
0.2039222575483075,0.0959318439615409,0.0
0.1831719972827619,0.6442838574125446,1.0
0.1090803595404829,0.96450737766207,1.0
0.9327435946967808,0.7893880540377226,0.0
0.4838493510722068,0.3457530821606169,0.0
0.3420860631583389,0.9918278857857452,1.0
0.0524090027462553,0.0353454457195144,0.0
0.2432582318529552,0.4749232559413161,1.0
0.1828456980421575,0.3288710023641198,1.0
0.449654374223139,0.4780623394730044,1.0
0.3873104055378747,0.6801918759226808,1.0
0.4265385872305092,0.638769245662658,1.0
0.9894763019749204,0.1568873833610674,0.0
0.3724509443043811,0.6977086281212198,1.0
0.3674521033064927,0.3053255764404414,0.0
0.5724935709100823,0.6451397978338757,1.0
0.0884255434233987,0.4597374699736611,1.0
0.6279041086985848,0.4106959823761105,0.0
0.4078461737627328,0.6717412849697326,1.0
0.93259860761239,0.3395328150308428,0.0
0.7443162451062427,0.1228576269913691,0.0
