0,1,2
0.273363268390326,0.2523825666519236,0.0
0.5886282280746726,0.0687800487911801,0.0
0.3362501085545427,0.0533070448893282,0.0
0.7494093171290661,0.3366574504755337,0.0
0.4348581194276799,0.4521119848051053,1.0
0.1723148086906736,0.3518831076997034,1.0
0.6972608689386739,0.5310866148630291,0.0
0.6143490570165339,0.163094775720774,0.0
0.882503861242045,0.0267695461180599,0.0
0.116831701217543,0.5347241907877252,1.0
0.5424328953570497,0.3351265702402428,0.0
0.501366365497967,0.8647800555308305,1.0
0.9589607415605382,0.2927921775681956,0.0
0.4147601931443633,0.5737911893646486,1.0
0.0153658654989142,0.2278910857412909,1.0
0.7615861601108671,0.7254631331711155,0.0
0.2092363450203972,0.7364754996384072,1.0
0.9895823430587084,0.8925880568349216,0.0
0.5276162253921131,0.365240997529795,0.0
0.6097910124876689,0.4509277917753058,0.0
0.9674867375902276,0.7166347578219726,0.0
0.4991533193720998,0.0823056929423952,0.0
0.0437765860921394,0.6476793529877479,1.0
0.9215149261641036,0.607451294321723,0.0
0.536404099001688,0.0364114311828108,0.0
0.939178950695162,0.552610899955176,0.0
0.5971778874042185,0.7612629721954752,1.0
0.1975744873925128,0.6071526833682126,1.0
0.4899780876739392,0.522263494866772,1.0
0.9513948883518312,0.6613264360929779,0.0
0.0113279988802167,0.1217285720028616,1.0
0.5164001608999154,0.9501095009871962,1.0
0.7456797271294214,0.2431786849342663,0.0
0.5395565859940789,0.4831144177138378,0.0
0.0824219018198501,0.2393398656423402,1.0
0.8718715994592507,0.2069294793982145,0.0
0.4255914713254746,0.1055331107144458,0.0
0.9092951358995944,0.0666259018978816,0.0
0.2136040569304211,0.5710152093495744,1.0
0.7259117940068391,0.8589664687063905,1.0
0.3649260849460692,0.7559903312570296,1.0
0.938005739723614,0.4075837158127195,0.0
0.886415691756182,0.4467454115726147,0.0
0.1115367028887795,0.2499298912810743,1.0
0.2326065815962789,0.0516605049351205,0.0
0.4776754451429402,0.1802553166681831,0.0
0.623370616583925,0.0666021617954797,0.0
0.4917712364340477,0.0997208782895454,0.0
0.0153385315842952,0.6318770265830181,1.0
0.5406346014730545,0.2853902455789946,0.0
0.2227614846391795,0.7872763753299931,1.0
0.3195026496821979,0.6852069052220535,1.0
0.1449056466455757,0.3677156894122798,1.0
0.6737612409440679,0.948165693237418,1.0
0.6787417671259312,0.4799134643814721,0.0
0.3046727534876826,0.5001545918918693,1.0
0.9096129134069068,0.6999007640962189,0.0
0.338418324180552,0.2136518827394922,0.0
0.8554612492144259,0.2729923566423889,0.0
0.1288961694267131,0.7353796347623792,1.0
0.3395739337985369,0.2590084326103079,0.0
0.070554673758047,0.5843813196131145,1.0
0.7991172760331495,0.0557733900483103,0.0
0.4697292590338169,0.1622235031047576,0.0
0.9777715176997398,0.9078249985506612,0.0
