0.22199317108973948,0.8707323061773764,1
0.20671915533942642,0.9186109079379216,1
0.48841118879482914,0.6117438629026457,1
0.7659078564803156,0.5184179878729432,0
0.29680050157622195,0.18772122866125163,0
0.08074126876487486,0.73844029619897,1
0.4413092228959531,0.1583098677126512,0
0.8799370312012789,0.27408646199222464,0
0.4142350190810513,0.29607993273364797,0
0.6287879088794833,0.579837810189545,0
0.5999291966249876,0.26581911753550724,0
0.2846858806413638,0.2535882057737875,0
0.3275639476887341,0.14416430065342045,0
0.1656128612012676,0.9639305290679419,1
0.9602267152856938,0.18841465559593518,0
0.024306561629486967,0.20455554637995066,1
0.6998436141265575,0.7795145855555298,1
0.02293309243908148,0.577662858129756,1
0.001642172716045276,0.5154726119053935,1
0.6397951761308571,0.9856244028041888,1
0.25909759641110575,0.8024968852628702,1
0.8704830870014831,0.9227496139456699,1
0.0022142125324435824,0.4694883717575773,1
0.9814687376060105,0.3989448039028505,0
0.8137324775869181,0.5464564979724778,0
0.7708540871402245,0.484931074988458,0
0.029111563672717722,0.08652568840220509,1
0.11145381237802332,0.25124511169054764,1
0.964915292526365,0.6317660527377454,0
0.8166602026153619,0.5660819960927563,0
0.6353562055818931,0.8119023911804106,1
0.9266826152438743,0.9126267637037832,0
0.8248107204385254,0.09420273217732267,0
0.3610484184638091,0.03550903176033027,0
0.5463583485408069,0.7961427208560042,1
0.05114280310134711,0.18866773579310792,1
0.3654777679121648,0.24429086695790836,0
0.795087472921032,0.3520949357663685,0
0.6388776820603653,0.4934150518967597,0
0.5834997437200565,0.9392993519648516,1
0.9435400820158796,0.11169242718357142,0
0.8435549661102237,0.34602815175595236,0
0.10082727286264515,0.3834090660671152,1
0.5103547973392479,0.9611030819651298,1
0.3715126153280073,0.01236941160035765,0
0.8597068869881915,0.11111074954036526,0
0.47833904398678495,0.8499800323861936,1
0.5147379670006791,0.44660782792231324,0
0.8004764207505697,0.020391378448150643,0
0.5726186488077992,0.41138361577937654,0
0.9851367976958045,0.8014015304110701,0
0.05396210214514685,0.19047777345550265,1
0.45241884581697545,0.7029420771179782,1
0.3320481495356774,0.3599831951713076,1
0.921470565959177,0.9536305057273471,1
0.4076857286771436,0.8985711548847233,1
0.3302532519595063,0.08273856907998767,0
0.5267175654585914,0.6608443909583853,1
0.8929842943552984,0.9651575470143406,1
0.7699326768913147,0.759099118289326,0
0.7100490473544384,0.7015528325813724,0
0.7673313811177834,0.9743494788856439,1
0.3737145173959693,0.08305444303844489,0
0.23964043961222492,0.22148276004299516,0
0.36359979680410603,0.8103142321123518,1
